Species,sample_name,ParentTagID,ParentSite,FragSite
Montipora capitata,RTE2919,W0055,Reef 13,Reef 13
Montipora capitata,RTE3015,W0163,Reef 4,Reef 13
Montipora capitata,RTE3047,W0163,Reef 4,Reef 13
Montipora capitata,RTE3060,W0163,Reef 4,Reef 13
Montipora capitata,RTE3062,W0163,Reef 4,Reef 13
Montipora capitata,RTE3069,W0163,Reef 4,Reef 13
Montipora capitata,RTE3077,W0163,Reef 4,Reef 13
Montipora capitata,RTE3089,W0024,Reef 13,Reef 13
Montipora capitata,RTE3097,W0024,Reef 13,Reef 13
Montipora capitata,RTE3101,W0024,Reef 13,Reef 13
Montipora capitata,RTE3122,W0024,Reef 13,Reef 13
Montipora capitata,RTE3152,W0024,Reef 13,Reef 13
Montipora capitata,RTE3170,W0072,Reef 4,Reef 13
Montipora capitata,RTE3173,W0072,Reef 4,Reef 13
Montipora capitata,RTE3192,W0072,Reef 4,Reef 13
Montipora capitata,RTE3197,W0072,Reef 4,Reef 13
Montipora capitata,RTE3228,W0072,Reef 4,Reef 13
Montipora capitata,RTE3246,W0170,Reef 4,Reef 13
Montipora capitata,RTE3286,W0170,Reef 4,Reef 13
Montipora capitata,RTE3287,W0170,Reef 4,Reef 13
Montipora capitata,RTE3320,W0170,Reef 4,Reef 13
Montipora capitata,RTE3328,W0071,Reef 4,Reef 13
Montipora capitata,RTE3351,W0071,Reef 4,Reef 13
Montipora capitata,RTE3371,W0071,Reef 4,Reef 13
Montipora capitata,RTE3372,W0071,Reef 4,Reef 13
Montipora capitata,RTE3385,W0071,Reef 4,Reef 13
Montipora capitata,RTE210,W0169,Reef 4,Reef 13
Montipora capitata,RTE216,W0169,Reef 4,Reef 13
Montipora capitata,RTE236,W0169,Reef 4,Reef 13
Montipora capitata,RTE238,W0169,Reef 4,Reef 13
Montipora capitata,RTE253,W0169,Reef 4,Reef 13
Montipora capitata,RTE295,W0125,Reef 4,Reef 13
Montipora capitata,RTE297,W0125,Reef 4,Reef 13
Montipora capitata,RTE318,W0125,Reef 4,Reef 13
Montipora capitata,RTE338,W0125,Reef 4,Reef 13
Montipora capitata,RTE352,W0125,Reef 4,Reef 13
Montipora capitata,RTE376,W0167,Reef 4,Reef 13
Montipora capitata,RTE388,W0167,Reef 4,Reef 13
Montipora capitata,RTE405,W0167,Reef 4,Reef 13
Montipora capitata,RTE429,W0167,Reef 4,Reef 13
Montipora capitata,RTE440,W0167,Reef 4,Reef 13
Montipora capitata,RTE453,W0121,Reef 4,Reef 13
Montipora capitata,RTE461,W0121,Reef 4,Reef 13
Montipora capitata,RTE491,W0121,Reef 4,Reef 13
Montipora capitata,RTE492,W0121,Reef 4,Reef 13
Montipora capitata,RTE517,W0121,Reef 4,Reef 13
Montipora capitata,RTE534,W0052,Reef 13,Reef 13
Montipora capitata,RTE555,W0052,Reef 13,Reef 13
Montipora capitata,RTE562,W0052,Reef 13,Reef 13
Montipora capitata,RTE582,W0052,Reef 13,Reef 13
Montipora capitata,RTE593,W0052,Reef 13,Reef 13
Montipora capitata,RTE601,W0162,Reef 4,Reef 13
Montipora capitata,RTE613,W0162,Reef 4,Reef 13
Montipora capitata,RTE652,W0162,Reef 4,Reef 13
Montipora capitata,RTE674,W0162,Reef 4,Reef 13
Montipora capitata,RTE679,W0162,Reef 4,Reef 13
Montipora capitata,RTE706,W0208,Reef 13,Reef 13
Montipora capitata,RTE708,W0208,Reef 13,Reef 13
Montipora capitata,RTE715,W0208,Reef 13,Reef 13
Montipora capitata,RTE716,W0208,Reef 13,Reef 13
Montipora capitata,RTE738,W0208,Reef 13,Reef 13
Montipora capitata,RTE765,W0021,Reef 13,Reef 13
Montipora capitata,RTE782,W0021,Reef 13,Reef 13
Montipora capitata,RTE783,W0021,Reef 13,Reef 13
Montipora capitata,RTE807,W0021,Reef 13,Reef 13
Montipora capitata,RTE831,W0021,Reef 13,Reef 13
Montipora capitata,RTE848,W0143,Reef 13,Reef 13
Montipora capitata,RTE860,W0143,Reef 13,Reef 13
Montipora capitata,RTE873,W0143,Reef 13,Reef 13
Montipora capitata,RTE876,W0143,Reef 13,Reef 13
Montipora capitata,RTE906,W0143,Reef 13,Reef 13
Montipora capitata,RTE927,W0022,Reef 13,Reef 13
Montipora capitata,RTE940,W0022,Reef 13,Reef 13
Montipora capitata,RTE945,W0022,Reef 13,Reef 13
Montipora capitata,RTE981,W0022,Reef 13,Reef 13
Montipora capitata,RTE990,W0022,Reef 13,Reef 13
Montipora capitata,RTE1033,W0166,Reef 4,Reef 13
Montipora capitata,RTE1044,W0166,Reef 4,Reef 13
Montipora capitata,RTE1059,W0166,Reef 4,Reef 13
Montipora capitata,RTE1065,W0166,Reef 4,Reef 13
Montipora capitata,RTE1073,W0166,Reef 4,Reef 13
Montipora capitata,RTE1083,W0144,Reef 13,Reef 13
Montipora capitata,RTE1086,W0144,Reef 13,Reef 13
Montipora capitata,RTE1123,W0144,Reef 13,Reef 13
Montipora capitata,RTE1128,W0144,Reef 13,Reef 13
Montipora capitata,RTE1131,W0144,Reef 13,Reef 13
Montipora capitata,RTE1206,W0023,Reef 13,Reef 13
Montipora capitata,RTE1213,W0023,Reef 13,Reef 13
Montipora capitata,RTE1226,W0023,Reef 13,Reef 13
Montipora capitata,RTE1232,W0023,Reef 13,Reef 13
Montipora capitata,RTE1234,W0023,Reef 13,Reef 13
Montipora capitata,RTE1411,W0051,Reef 13,Reef 13
Montipora capitata,RTE1412,W0051,Reef 13,Reef 13
Montipora capitata,RTE1417,W0051,Reef 13,Reef 13
Montipora capitata,RTE1423,W0051,Reef 13,Reef 13
Montipora capitata,RTE1451,W0051,Reef 13,Reef 13
Montipora capitata,RTE2866,W0055,Reef 13,Reef 13
Montipora capitata,RTE2891,W0055,Reef 13,Reef 13
Montipora capitata,RTE2894,W0055,Reef 13,Reef 13
Montipora capitata,RTE2901,W0055,Reef 13,Reef 13
Montipora capitata,RTE2914,W0055,Reef 13,Reef 13
Montipora capitata,RTE3003,W0163,Reef 4,Reef 13
Montipora capitata,RTE3045,W0163,Reef 4,Reef 13
Montipora capitata,RTE3046,W0163,Reef 4,Reef 13
Montipora capitata,RTE3078,W0163,Reef 4,Reef 13
Montipora capitata,RTE3079,W0163,Reef 4,Reef 13
Montipora capitata,RTE3082,W0024,Reef 13,Reef 13
Montipora capitata,RTE3091,W0024,Reef 13,Reef 13
Montipora capitata,RTE3100,W0024,Reef 13,Reef 13
Montipora capitata,RTE3138,W0024,Reef 13,Reef 13
Montipora capitata,RTE3151,W0024,Reef 13,Reef 13
Montipora capitata,RTE3183,W0072,Reef 4,Reef 13
Montipora capitata,RTE3202,W0072,Reef 4,Reef 13
Montipora capitata,RTE3203,W0072,Reef 4,Reef 13
Montipora capitata,RTE3210,W0072,Reef 4,Reef 13
Montipora capitata,RTE3227,W0072,Reef 4,Reef 13
Montipora capitata,RTE3269,W0170,Reef 4,Reef 13
Montipora capitata,RTE3275,W0170,Reef 4,Reef 13
Montipora capitata,RTE3276,W0170,Reef 4,Reef 13
Montipora capitata,RTE3284,W0170,Reef 4,Reef 13
Montipora capitata,RTE3297,W0170,Reef 4,Reef 13
Montipora capitata,RTE3323,W0071,Reef 4,Reef 13
Montipora capitata,RTE3330,W0071,Reef 4,Reef 13
Montipora capitata,RTE3335,W0071,Reef 4,Reef 13
Montipora capitata,RTE3369,W0071,Reef 4,Reef 13
Montipora capitata,RTE3386,W0071,Reef 4,Reef 13
Montipora capitata,RTE208,W0169,Reef 4,Reef 13
Montipora capitata,RTE209,W0169,Reef 4,Reef 13
Montipora capitata,RTE226,W0169,Reef 4,Reef 13
Montipora capitata,RTE228,W0169,Reef 4,Reef 13
Montipora capitata,RTE240,W0169,Reef 4,Reef 13
Montipora capitata,RTE290,W0125,Reef 4,Reef 13
Montipora capitata,RTE292,W0125,Reef 4,Reef 13
Montipora capitata,RTE310,W0125,Reef 4,Reef 13
Montipora capitata,RTE311,W0125,Reef 4,Reef 13
Montipora capitata,RTE344,W0125,Reef 4,Reef 13
Montipora capitata,RTE377,W0167,Reef 4,Reef 13
Montipora capitata,RTE392,W0167,Reef 4,Reef 13
Montipora capitata,RTE412,W0167,Reef 4,Reef 13
Montipora capitata,RTE414,W0167,Reef 4,Reef 13
Montipora capitata,RTE416,W0167,Reef 4,Reef 13
Montipora capitata,RTE456,W0121,Reef 4,Reef 13
Montipora capitata,RTE466,W0121,Reef 4,Reef 13
Montipora capitata,RTE470,W0121,Reef 4,Reef 13
Montipora capitata,RTE473,W0121,Reef 4,Reef 13
Montipora capitata,RTE481,W0121,Reef 4,Reef 13
Montipora capitata,RTE527,W0052,Reef 13,Reef 13
Montipora capitata,RTE528,W0052,Reef 13,Reef 13
Montipora capitata,RTE535,W0052,Reef 13,Reef 13
Montipora capitata,RTE549,W0052,Reef 13,Reef 13
Montipora capitata,RTE590,W0052,Reef 13,Reef 13
Montipora capitata,RTE627,W0162,Reef 4,Reef 13
Montipora capitata,RTE634,W0162,Reef 4,Reef 13
Montipora capitata,RTE641,W0162,Reef 4,Reef 13
Montipora capitata,RTE651,W0162,Reef 4,Reef 13
Montipora capitata,RTE659,W0162,Reef 4,Reef 13
Montipora capitata,RTE707,W0208,Reef 13,Reef 13
Montipora capitata,RTE711,W0208,Reef 13,Reef 13
Montipora capitata,RTE722,W0208,Reef 13,Reef 13
Montipora capitata,RTE723,W0208,Reef 13,Reef 13
Montipora capitata,RTE729,W0208,Reef 13,Reef 13
Montipora capitata,RTE761,W0021,Reef 13,Reef 13
Montipora capitata,RTE777,W0021,Reef 13,Reef 13
Montipora capitata,RTE781,W0021,Reef 13,Reef 13
Montipora capitata,RTE797,W0021,Reef 13,Reef 13
Montipora capitata,RTE809,W0021,Reef 13,Reef 13
Montipora capitata,RTE853,W0143,Reef 13,Reef 13
Montipora capitata,RTE875,W0143,Reef 13,Reef 13
Montipora capitata,RTE893,W0143,Reef 13,Reef 13
Montipora capitata,RTE902,W0143,Reef 13,Reef 13
Montipora capitata,RTE907,W0143,Reef 13,Reef 13
Montipora capitata,RTE925,W0022,Reef 13,Reef 13
Montipora capitata,RTE936,W0022,Reef 13,Reef 13
Montipora capitata,RTE956,W0022,Reef 13,Reef 13
Montipora capitata,RTE968,W0022,Reef 13,Reef 13
Montipora capitata,RTE991,W0022,Reef 13,Reef 13
Montipora capitata,RTE1008,W0166,Reef 4,Reef 13
Montipora capitata,RTE1014,W0166,Reef 4,Reef 13
Montipora capitata,RTE1017,W0166,Reef 4,Reef 13
Montipora capitata,RTE1024,W0166,Reef 4,Reef 13
Montipora capitata,RTE1037,W0166,Reef 4,Reef 13
Montipora capitata,RTE1103,W0144,Reef 13,Reef 13
Montipora capitata,RTE1112,W0144,Reef 13,Reef 13
Montipora capitata,RTE1113,W0144,Reef 13,Reef 13
Montipora capitata,RTE1120,W0144,Reef 13,Reef 13
Montipora capitata,RTE1140,W0144,Reef 13,Reef 13
Montipora capitata,RTE1169,W0023,Reef 13,Reef 13
Montipora capitata,RTE1179,W0023,Reef 13,Reef 13
Montipora capitata,RTE1210,W0023,Reef 13,Reef 13
Montipora capitata,RTE1211,W0023,Reef 13,Reef 13
Montipora capitata,RTE1219,W0023,Reef 13,Reef 13
Montipora capitata,RTE1427,W0051,Reef 13,Reef 13
Montipora capitata,RTE1442,W0051,Reef 13,Reef 13
Montipora capitata,RTE1444,W0051,Reef 13,Reef 13
Montipora capitata,RTE1472,W0051,Reef 13,Reef 13
Montipora capitata,RTE1479,W0051,Reef 13,Reef 13
Montipora capitata,RTE2857,W0055,Reef 13,Reef 13
Montipora capitata,RTE2875,W0055,Reef 13,Reef 13
Montipora capitata,RTE2916,W0055,Reef 13,Reef 13
Montipora capitata,RTE2917,W0055,Reef 13,Reef 13
Montipora capitata,RTE2920,W0055,Reef 13,Reef 13
Montipora capitata,RTE3004,W0163,Reef 4,Reef 13
Montipora capitata,RTE3006,W0163,Reef 4,Reef 13
Montipora capitata,RTE3009,W0163,Reef 4,Reef 13
Montipora capitata,RTE3038,W0163,Reef 4,Reef 13
Montipora capitata,RTE3040,W0163,Reef 4,Reef 13
Montipora capitata,RTE3059,W0163,Reef 4,Reef 13
Montipora capitata,RTE3096,W0024,Reef 13,Reef 13
Montipora capitata,RTE3140,W0024,Reef 13,Reef 13
Montipora capitata,RTE3150,W0024,Reef 13,Reef 13
Montipora capitata,RTE3154,W0024,Reef 13,Reef 13
Montipora capitata,RTE3161,W0072,Reef 4,Reef 13
Montipora capitata,RTE3198,W0072,Reef 4,Reef 13
Montipora capitata,RTE3215,W0072,Reef 4,Reef 13
Montipora capitata,RTE3219,W0072,Reef 4,Reef 13
Montipora capitata,RTE3223,W0072,Reef 4,Reef 13
Montipora capitata,RTE3270,W0170,Reef 4,Reef 13
Montipora capitata,RTE3274,W0170,Reef 4,Reef 13
Montipora capitata,RTE3288,W0170,Reef 4,Reef 13
Montipora capitata,RTE3289,W0170,Reef 4,Reef 13
Montipora capitata,RTE3309,W0170,Reef 4,Reef 13
Montipora capitata,RTE3343,W0071,Reef 4,Reef 13
Montipora capitata,RTE3348,W0071,Reef 4,Reef 13
Montipora capitata,RTE3354,W0071,Reef 4,Reef 13
Montipora capitata,RTE3362,W0071,Reef 4,Reef 13
Montipora capitata,RTE3388,W0071,Reef 4,Reef 13
Montipora capitata,RTE219,W0169,Reef 4,Reef 13
Montipora capitata,RTE225,W0169,Reef 4,Reef 13
Montipora capitata,RTE232,W0169,Reef 4,Reef 13
Montipora capitata,RTE234,W0169,Reef 4,Reef 13
Montipora capitata,RTE235,W0169,Reef 4,Reef 13
Montipora capitata,RTE306,W0125,Reef 4,Reef 13
Montipora capitata,RTE316,W0125,Reef 4,Reef 13
Montipora capitata,RTE349,W0125,Reef 4,Reef 13
Montipora capitata,RTE351,W0125,Reef 4,Reef 13
Montipora capitata,RTE354,W0125,Reef 4,Reef 13
Montipora capitata,RTE402,W0167,Reef 4,Reef 13
Montipora capitata,RTE411,W0167,Reef 4,Reef 13
Montipora capitata,RTE413,W0167,Reef 4,Reef 13
Montipora capitata,RTE430,W0167,Reef 4,Reef 13
Montipora capitata,RTE433,W0167,Reef 4,Reef 13
Montipora capitata,RTE484,W0121,Reef 4,Reef 13
Montipora capitata,RTE493,W0121,Reef 4,Reef 13
Montipora capitata,RTE494,W0121,Reef 4,Reef 13
Montipora capitata,RTE503,W0121,Reef 4,Reef 13
Montipora capitata,RTE518,W0121,Reef 4,Reef 13
Montipora capitata,RTE533,W0052,Reef 13,Reef 13
Montipora capitata,RTE550,W0052,Reef 13,Reef 13
Montipora capitata,RTE563,W0052,Reef 13,Reef 13
Montipora capitata,RTE569,W0052,Reef 13,Reef 13
Montipora capitata,RTE589,W0052,Reef 13,Reef 13
Montipora capitata,RTE603,W0162,Reef 4,Reef 13
Montipora capitata,RTE611,W0162,Reef 4,Reef 13
Montipora capitata,RTE619,W0162,Reef 4,Reef 13
Montipora capitata,RTE639,W0162,Reef 4,Reef 13
Montipora capitata,RTE664,W0162,Reef 4,Reef 13
Montipora capitata,RTE686,W0208,Reef 13,Reef 13
Montipora capitata,RTE687,W0208,Reef 13,Reef 13
Montipora capitata,RTE712,W0208,Reef 13,Reef 13
Montipora capitata,RTE736,W0208,Reef 13,Reef 13
Montipora capitata,RTE748,W0208,Reef 13,Reef 13
Montipora capitata,RTE775,W0021,Reef 13,Reef 13
Montipora capitata,RTE785,W0021,Reef 13,Reef 13
Montipora capitata,RTE792,W0021,Reef 13,Reef 13
Montipora capitata,RTE813,W0021,Reef 13,Reef 13
Montipora capitata,RTE822,W0021,Reef 13,Reef 13
Montipora capitata,RTE885,W0143,Reef 13,Reef 13
Montipora capitata,RTE886,W0143,Reef 13,Reef 13
Montipora capitata,RTE891,W0143,Reef 13,Reef 13
Montipora capitata,RTE914,W0143,Reef 13,Reef 13
Montipora capitata,RTE917,W0143,Reef 13,Reef 13
Montipora capitata,RTE933,W0022,Reef 13,Reef 13
Montipora capitata,RTE942,W0022,Reef 13,Reef 13
Montipora capitata,RTE944,W0022,Reef 13,Reef 13
Montipora capitata,RTE954,W0022,Reef 13,Reef 13
Montipora capitata,RTE993,W0022,Reef 13,Reef 13
Montipora capitata,RTE1016,W0166,Reef 4,Reef 13
Montipora capitata,RTE1023,W0166,Reef 4,Reef 13
Montipora capitata,RTE1026,W0166,Reef 4,Reef 13
Montipora capitata,RTE1027,W0166,Reef 4,Reef 13
Montipora capitata,RTE1078,W0166,Reef 4,Reef 13
Montipora capitata,RTE1109,W0144,Reef 13,Reef 13
Montipora capitata,RTE1114,W0144,Reef 13,Reef 13
Montipora capitata,RTE1115,W0144,Reef 13,Reef 13
Montipora capitata,RTE1156,W0144,Reef 13,Reef 13
Montipora capitata,RTE1160,W0144,Reef 13,Reef 13
Montipora capitata,RTE1199,W0023,Reef 13,Reef 13
Montipora capitata,RTE1202,W0023,Reef 13,Reef 13
Montipora capitata,RTE1209,W0023,Reef 13,Reef 13
Montipora capitata,RTE1231,W0023,Reef 13,Reef 13
Montipora capitata,RTE1240,W0023,Reef 13,Reef 13
Montipora capitata,RTE1413,W0051,Reef 13,Reef 13
Montipora capitata,RTE1418,W0051,Reef 13,Reef 13
Montipora capitata,RTE1437,W0051,Reef 13,Reef 13
Montipora capitata,RTE1443,W0051,Reef 13,Reef 13
Montipora capitata,RTE1465,W0051,Reef 13,Reef 13
Montipora capitata,RTE2876,W0055,Reef 13,Reef 13
Montipora capitata,RTE2884,W0055,Reef 13,Reef 13
Montipora capitata,RTE2904,W0055,Reef 13,Reef 13
Montipora capitata,RTE2906,W0055,Reef 13,Reef 13
Montipora capitata,RTE2911,W0055,Reef 13,Reef 13
Montipora capitata,RTE3008,W0163,Reef 4,Reef 13
Montipora capitata,RTE3021,W0163,Reef 4,Reef 13
Montipora capitata,RTE3053,W0163,Reef 4,Reef 13
Montipora capitata,RTE3057,W0163,Reef 4,Reef 13
Montipora capitata,RTE3073,W0163,Reef 4,Reef 13
Montipora capitata,RTE3081,W0024,Reef 13,Reef 13
Montipora capitata,RTE3114,W0024,Reef 13,Reef 13
Montipora capitata,RTE3125,W0024,Reef 13,Reef 13
Montipora capitata,RTE3149,W0024,Reef 13,Reef 13
Montipora capitata,RTE3156,W0024,Reef 13,Reef 13
Montipora capitata,RTE3164,W0072,Reef 4,Reef 13
Montipora capitata,RTE3168,W0072,Reef 4,Reef 13
Montipora capitata,RTE3176,W0072,Reef 4,Reef 13
Montipora capitata,RTE3229,W0072,Reef 4,Reef 13
Montipora capitata,RTE3233,W0072,Reef 4,Reef 13
Montipora capitata,RTE3271,W0170,Reef 4,Reef 13
Montipora capitata,RTE3295,W0170,Reef 4,Reef 13
Montipora capitata,RTE3306,W0170,Reef 4,Reef 13
Montipora capitata,RTE3310,W0170,Reef 4,Reef 13
Montipora capitata,RTE3318,W0170,Reef 4,Reef 13
Montipora capitata,RTE3322,W0071,Reef 4,Reef 13
Montipora capitata,RTE3324,W0071,Reef 4,Reef 13
Montipora capitata,RTE3326,W0071,Reef 4,Reef 13
Montipora capitata,RTE3338,W0071,Reef 4,Reef 13
Montipora capitata,RTE3347,W0071,Reef 4,Reef 13
Porites compressa,RTE1260,W0065,Reef 4,Reef 4
Porites compressa,RTE1278,W0065,Reef 4,Reef 4
Porites compressa,RTE1279,W0065,Reef 4,Reef 4
Porites compressa,RTE1294,W0065,Reef 4,Reef 4
Porites compressa,RTE1315,W0065,Reef 4,Reef 4
Porites compressa,RTE1330,W0152,Reef 4,Reef 4
Porites compressa,RTE1342,W0152,Reef 4,Reef 4
Porites compressa,RTE1362,W0152,Reef 4,Reef 4
Porites compressa,RTE1363,W0152,Reef 4,Reef 4
Porites compressa,RTE1383,W0152,Reef 4,Reef 4
Porites compressa,RTE1485,W0060,Reef 13,Reef 4
Porites compressa,RTE1515,W0060,Reef 13,Reef 4
Porites compressa,RTE1519,W0060,Reef 13,Reef 4
Porites compressa,RTE1529,W0060,Reef 13,Reef 4
Porites compressa,RTE1586,W0048,Reef 13,Reef 4
Porites compressa,RTE1587,W0048,Reef 13,Reef 4
Porites compressa,RTE1611,W0048,Reef 13,Reef 4
Porites compressa,RTE1637,W0048,Reef 13,Reef 4
Porites compressa,RTE1638,W0048,Reef 13,Reef 4
Porites compressa,RTE1644,W0156,Reef 4,Reef 4
Porites compressa,RTE1684,W0156,Reef 4,Reef 4
Porites compressa,RTE1686,W0156,Reef 4,Reef 4
Porites compressa,RTE1691,W0156,Reef 4,Reef 4
Porites compressa,RTE1705,W0156,Reef 4,Reef 4
Porites compressa,RTE1726,W0098,Reef 4,Reef 4
Porites compressa,RTE1729,W0098,Reef 4,Reef 4
Porites compressa,RTE1762,W0098,Reef 4,Reef 4
Porites compressa,RTE1770,W0098,Reef 4,Reef 4
Porites compressa,RTE1791,W0098,Reef 4,Reef 4
Porites compressa,RTE1803,W0153,Reef 4,Reef 4
Porites compressa,RTE1812,W0153,Reef 4,Reef 4
Porites compressa,RTE1819,W0153,Reef 4,Reef 4
Porites compressa,RTE1850,W0153,Reef 4,Reef 4
Porites compressa,RTE1862,W0153,Reef 4,Reef 4
Porites compressa,RTE1910,W0151,Reef 4,Reef 4
Porites compressa,RTE1917,W0151,Reef 4,Reef 4
Porites compressa,RTE1918,W0151,Reef 4,Reef 4
Porites compressa,RTE1938,W0151,Reef 4,Reef 4
Porites compressa,RTE1946,W0151,Reef 4,Reef 4
Porites compressa,RTE1980,W0058,Reef 13,Reef 4
Porites compressa,RTE1986,W0058,Reef 13,Reef 4
Porites compressa,RTE2011,W0058,Reef 13,Reef 4
Porites compressa,RTE2019,W0058,Reef 13,Reef 4
Porites compressa,RTE2032,W0058,Reef 13,Reef 4
Porites compressa,RTE2060,W0059,Reef 13,Reef 4
Porites compressa,RTE2073,W0059,Reef 13,Reef 4
Porites compressa,RTE2081,W0059,Reef 13,Reef 4
Porites compressa,RTE2084,W0059,Reef 13,Reef 4
Porites compressa,RTE2107,W0059,Reef 13,Reef 4
Porites compressa,RTE2132,W0057,Reef 13,Reef 4
Porites compressa,RTE2147,W0057,Reef 13,Reef 4
Porites compressa,RTE2168,W0057,Reef 13,Reef 4
Porites compressa,RTE2182,W0154,Reef 4,Reef 4
Porites compressa,RTE2198,W0057,Reef 13,Reef 4
Porites compressa,RTE2226,W0054,Reef 13,Reef 4
Porites compressa,RTE2254,W0054,Reef 13,Reef 4
Porites compressa,RTE2259,W0054,Reef 13,Reef 4
Porites compressa,RTE2260,W0054,Reef 13,Reef 4
Porites compressa,RTE2276,W0054,Reef 13,Reef 4
Porites compressa,RTE2286,W0049,Reef 13,Reef 4
Porites compressa,RTE2301,W0049,Reef 13,Reef 4
Porites compressa,RTE2308,W0049,Reef 13,Reef 4
Porites compressa,RTE2332,W0049,Reef 13,Reef 4
Porites compressa,RTE2335,W0049,Reef 13,Reef 4
Porites compressa,RTE2399,W0047,Reef 13,Reef 4
Porites compressa,RTE2427,W0047,Reef 13,Reef 4
Porites compressa,RTE2429,W0047,Reef 13,Reef 4
Porites compressa,RTE2431,W0047,Reef 13,Reef 4
Porites compressa,RTE2436,W0047,Reef 13,Reef 4
Porites compressa,RTE2450,W0154,Reef 4,Reef 4
Porites compressa,RTE2488,W0154,Reef 4,Reef 4
Porites compressa,RTE2507,W0154,Reef 4,Reef 4
Porites compressa,RTE2508,W0154,Reef 4,Reef 4
Porites compressa,RTE2517,W0154,Reef 4,Reef 4
Porites compressa,RTE2530,W0158,Reef 4,Reef 4
Porites compressa,RTE2534,W0158,Reef 4,Reef 4
Porites compressa,RTE2567,W0158,Reef 4,Reef 4
Porites compressa,RTE2572,W0158,Reef 4,Reef 4
Porites compressa,RTE2592,W0158,Reef 4,Reef 4
Porites compressa,RTE2609,W0157,Reef 4,Reef 4
Porites compressa,RTE2621,W0157,Reef 4,Reef 4
Porites compressa,RTE2629,W0157,Reef 4,Reef 4
Porites compressa,RTE2663,W0157,Reef 4,Reef 4
Porites compressa,RTE2665,W0157,Reef 4,Reef 4
Porites compressa,RTE2682,W0096,Reef 4,Reef 4
Porites compressa,RTE2703,W0096,Reef 4,Reef 4
Porites compressa,RTE2742,W0096,Reef 4,Reef 4
Porites compressa,RTE2745,W0096,Reef 4,Reef 4
Porites compressa,RTE2746,W0096,Reef 4,Reef 4
Porites compressa,RTE2761,W0050,Reef 13,Reef 4
Porites compressa,RTE2771,W0050,Reef 13,Reef 4
Porites compressa,RTE2797,W0050,Reef 13,Reef 4
Porites compressa,RTE2808,W0050,Reef 13,Reef 4
Porites compressa,RTE2812,W0050,Reef 13,Reef 4
Porites compressa,RTE2942,W0056,Reef 13,Reef 4
Porites compressa,RTE2964,W0056,Reef 13,Reef 4
Porites compressa,RTE1243,W0065,Reef 4,Reef 4
Porites compressa,RTE1244,W0065,Reef 4,Reef 4
Porites compressa,RTE1283,W0065,Reef 4,Reef 4
Porites compressa,RTE1290,W0065,Reef 4,Reef 4
Porites compressa,RTE1291,W0065,Reef 4,Reef 4
Porites compressa,RTE1352,W0152,Reef 4,Reef 4
Porites compressa,RTE1364,W0152,Reef 4,Reef 4
Porites compressa,RTE1369,W0152,Reef 4,Reef 4
Porites compressa,RTE1386,W0152,Reef 4,Reef 4
Porites compressa,RTE1398,W0152,Reef 4,Reef 4
Porites compressa,RTE1494,W0060,Reef 13,Reef 4
Porites compressa,RTE1498,W0060,Reef 13,Reef 4
Porites compressa,RTE1522,W0060,Reef 13,Reef 4
Porites compressa,RTE1536,W0060,Reef 13,Reef 4
Porites compressa,RTE1560,W0060,Reef 13,Reef 4
Porites compressa,RTE1575,W0048,Reef 13,Reef 4
Porites compressa,RTE1596,W0048,Reef 13,Reef 4
Porites compressa,RTE1604,W0048,Reef 13,Reef 4
Porites compressa,RTE1620,W0048,Reef 13,Reef 4
Porites compressa,RTE1640,W0048,Reef 13,Reef 4
Porites compressa,RTE1652,W0156,Reef 4,Reef 4
Porites compressa,RTE1671,W0156,Reef 4,Reef 4
Porites compressa,RTE1673,W0156,Reef 4,Reef 4
Porites compressa,RTE1707,W0156,Reef 4,Reef 4
Porites compressa,RTE1714,W0156,Reef 4,Reef 4
Porites compressa,RTE1721,W0098,Reef 4,Reef 4
Porites compressa,RTE1746,W0098,Reef 4,Reef 4
Porites compressa,RTE1748,W0098,Reef 4,Reef 4
Porites compressa,RTE1754,W0098,Reef 4,Reef 4
Porites compressa,RTE1765,W0098,Reef 4,Reef 4
Porites compressa,RTE1815,W0153,Reef 4,Reef 4
Porites compressa,RTE1833,W0153,Reef 4,Reef 4
Porites compressa,RTE1841,W0153,Reef 4,Reef 4
Porites compressa,RTE1859,W0153,Reef 4,Reef 4
Porites compressa,RTE1871,W0153,Reef 4,Reef 4
Porites compressa,RTE1896,W0151,Reef 4,Reef 4
Porites compressa,RTE1934,W0151,Reef 4,Reef 4
Porites compressa,RTE1941,W0151,Reef 4,Reef 4
Porites compressa,RTE1953,W0151,Reef 4,Reef 4
Porites compressa,RTE1954,W0151,Reef 4,Reef 4
Porites compressa,RTE1977,W0058,Reef 13,Reef 4
Porites compressa,RTE1983,W0058,Reef 13,Reef 4
Porites compressa,RTE1999,W0058,Reef 13,Reef 4
Porites compressa,RTE2022,W0058,Reef 13,Reef 4
Porites compressa,RTE2036,W0058,Reef 13,Reef 4
Porites compressa,RTE2049,W0059,Reef 13,Reef 4
Porites compressa,RTE2050,W0059,Reef 13,Reef 4
Porites compressa,RTE2077,W0059,Reef 13,Reef 4
Porites compressa,RTE2092,W0059,Reef 13,Reef 4
Porites compressa,RTE2105,W0059,Reef 13,Reef 4
Porites compressa,RTE2121,W0057,Reef 13,Reef 4
Porites compressa,RTE2127,W0057,Reef 13,Reef 4
Porites compressa,RTE2134,W0057,Reef 13,Reef 4
